base name:
fluent-log-fluent_controller__fluentbit__proof__helper_invariants__proof__lemma_always_response_at_after_get_resource_step_is_resource_get_response.smt2

query path:
dbg/fluent-log-fluent_controller__fluentbit__proof__helper_invariants__proof__lemma_always_response_at_after_get_resource_step_is_resource_get_response.smt2/orig.smt2

trace path:
dbg/fluent-log-fluent_controller__fluentbit__proof__helper_invariants__proof__lemma_always_response_at_after_get_resource_step_is_resource_get_response.smt2/traces/rename.8248747774546786090

10094 unknown

verus procedure:
Function-Def fluent_controller::fluent_controller::fluentbit::proof::helper_invariants::proof::lemma_always_response_at_after_get_resource_step_is_resource_get_response
controller_examples/fluent_controller/fluentbit/proof/helper_invariants/proof.rs:98

traced instantiations:
QID                                                                                    T    P0    P1    P2    P3
internal_fluent_controller__kubernetes_api_objects__spec__volume__SecretVol...        92     0     0     0     0
mariposa_qid_70                                                                       90     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.role.RoleView./RoleV...        88     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__message__RestIdAlloca...        88     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__5.resp_ms...        87     1     1     1     1
internal_fluent_controller__state_machine__action__ActionResult_unbox_axiom...        86     0     0     0     0
internal_vstd!multiset.impl&__0.contains.?_definition                                 86     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__daemon_set__Daemo...        84     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role....        82     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role....        82     0     0     0     0
user_vstd__multiset__axiom_multiset_singleton_18                                      79     0     0     0     0
prelude_box_unbox_int                                                                 79     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__4.is_get_...        79     1     1     1     1
internal_vstd!multiset.impl&__0.singleton.?_pre_post_definition                       79     0     0     0     0
internal_tuple__3./tuple__3/2_accessor_definition                                     78     0     0     0     0
internal_tuple__3./tuple__3/1_accessor_definition                                     78     0     0     0     0
mariposa_qid_173                                                                      78     2     1     1     1
mariposa_qid_172                                                                      76     1     1     1     1
internal_fluent_controller__kubernetes_api_objects__spec__pod__PodSpecView_...        76     0     0     0     0
user_vstd__multiset__axiom_multiset_singleton_different_19                            76     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...        74     0     1     1     1
internal_fluent_controller__state_machine__action__ActionResult_box_axiom_d...        74     2     2     2     2
internal_fluent_controller__external_api__spec__EmptyTypeView_unbox_axiom_d...        74     0     0     0     0
prelude_has_type_int                                                                  72     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.role.RoleView./RoleV...        72     0     0     0     0
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.owner...        72     0     0     0     0
internal_fluent_controller!reconciler.spec.io.RequestView./KRequest_constru...        71     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        71     2     2     2     2
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.role_...        70     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        70     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...        69     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        69     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.pod.PodSpecView./Pod...        69     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        69     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...        69     3     2     2     2
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...        68     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.daemon_set.DaemonSet...        68     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.VolumeView./V...        66     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.VolumeView./V...        66     0     0     0     0
internal_fluent_controller__reconciler__spec__io__RequestView_unbox_axiom_d...        65     0     0     0     0
internal_fluent_controller!reconciler.spec.reconciler.Reconciler.reconcile_...        65     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.model.reconciler.rec...        65     1     1     1     1
internal_fluent_controller!reconciler.spec.reconciler.Reconciler.reconcile_...        65     0     0     0     0
internal_fluent_controller!reconciler.spec.reconciler.Reconciler.reconcile_...        65     1     1     1     1
internal_fluent_controller!reconciler.spec.reconciler.Reconciler.reconcile_...        65     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.reconciler.rec...        65     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        64     0     0     0     0
internal_fluent_controller!state_machine.action.impl&__0.forward.?_definiti...        63    12    14    14    14
mariposa_qid_112                                                                      63    12    14    14    14
internal_fluent_controller!state_machine.action.impl&__0.forward.?_pre_post...        63     0     0     0     0
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.role_...        63     0     0     0     0
internal_fluent_controller__fluent_controller__fluentbit__trusted__step__Fl...        63    16    16    16    16
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.role_...        63     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.daemon_set.DaemonSet...        61     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        60     1     1     1     1
internal_fluent_controller__kubernetes_cluster__spec__controller__types__On...        59     2     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.role_binding.RoleBin...        59     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...        58     1     2     2     2
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.conta...        57     0     0     0     0
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.conta...        57     0     0     0     0
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.conta...        57     0     0     0     0
internal_fluent_controller!state_machine.action.ActionResult./Enabled_const...        57     0     0     0     0
internal_fluent_controller!state_machine.action.ActionResult./Enabled/0_inv...        57     1     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        55     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        55     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageContent./...        55     0     0     0     0
internal_fluent_controller!state_machine.action.ActionResult./Enabled/1_inv...        55     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__pod__PodSpecView_...        55     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        55     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...        55     0     0     0     0
mariposa_qid_177                                                                      54     1     1     1     1
internal_fluent_controller!temporal_logic.defs.valid.?_definition                     53
- [root]                                                                              53     1     1     1     1
- user_fluent_controller__temporal_logic__defs__valid_111                              0     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.implies.?_definitio...        53     1     1     1     1
internal_fluent_controller!temporal_logic.defs.impl&__1.implies.?_pre_post_...        53     0     0     0     0
mariposa_qid_151                                                                      53     1     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.message.RestIdAllocator....        52     0     0     0     0
internal_vstd__seq__Seq<fluent_controller!kubernetes_api_objects.spec.owner...        52     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.role_binding.Subject...        50     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__role_binding__Sub...        50     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__resource__EmptySt...        49     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__pod_template_spec...        49     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.pod_template_spec.Po...        49     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...        49     0     0     0     0
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        49     2     2     2     2
internal_fluent_controller__kubernetes_cluster__spec__cluster__Cluster_box_...        48    14    15    15    15
internal_fluent_controller__kubernetes_api_objects__spec__container__Lifecy...        48     0     0     0     0
internal_fluent_controller__fluent_controller__fluentbit__trusted__spec_typ...        48     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.dynamic.DynamicObjec...        48     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__daemon_set__Daemo...        48     0     0     0     0
mariposa_qid_83                                                                       48     2     2     2     2
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        47     0     0     0     0
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        47     5     5     5     5
prelude_box_unbox_strslice                                                            47     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.service_account.Serv...        47     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Updat...        47     0     2     0     2
prelude_has_type_strslice                                                             47     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        47     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.daemon_set.DaemonSet...        47     0     0     0     0
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        47     5     5     5     5
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIRespon...        46     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.ObjectMe...        45     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.role_binding.RoleBin...        45     0     0     0     0
internal_fluent_controller!temporal_logic.defs.always.?_definition                    44     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.role_binding.RoleBin...        44     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.GetReques...        44     2     5     2     5
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...        44     1     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.Message./Message...        43     2     1     2     1
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        43     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.Message./Message...        43     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.daemon_set.DaemonSet...        43     0     0     0     0
internal_fluent_controller!temporal_logic.defs.always.?_pre_post_definition           43     0     0     0     0
internal_fluent_controller__fluent_controller__fluentbit__trusted__spec_typ...        43     0     0     0     0
internal_vstd!map.impl&__0.index.?_pre_post_definition                                42     4     3     3     3
internal_fluent_controller!state_machine.action.ActionResult./Enabled/0_acc...        42     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role....        42     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role....        42     2     2     2     2
internal_fluent_controller__kubernetes_api_objects__spec__resource__EmptySt...        42     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__daemon_set__Daemo...        41     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.daemon_set.DaemonSet...        41     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        41     2     2     2     2
internal_fluent_controller__kubernetes_api_objects__spec__daemon_set__Daemo...        41     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.container.LifecycleV...        41     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__container__Lifecy...        41     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.daemon_set.DaemonSet...        41     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.network.types.NetworkSta...        40     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__network__types__Netwo...        40     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__message__HostId_box_a...        40     6     4     5     4
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        39     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.entails.?_definitio...        39     3     3     3     3
internal_fluent_controller__kubernetes_api_objects__spec__pod_template_spec...        39     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__common__Kind_box_...        38     7     7     7     7
internal_fluent_controller!kubernetes_api_objects.spec.label_selector.Label...        37     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__label_selector__L...        37     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__Creat...        36    10     2     2     2
internal_fluent_controller!kubernetes_api_objects.spec.common.ObjectRef./Ob...        36     0     0     0     0
internal_fluent_controller!reconciler.spec.resource_builder.ResourceBuilder...        36     0     0     0     0
mariposa_qid_79                                                                       36     3     3     2     3
internal_vstd!multiset.impl&__0.add.?_pre_post_definition                             36     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...        36     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Ongoing...        35     3     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        35     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        34     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        34     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        34     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__client__types__Client...        34     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        34     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        34     3     3     3     3
internal_fluent_controller__kubernetes_cluster__spec__external_api__types__...        34     0     0     0     0
internal_vstd!set.impl&__0.empty.?_pre_post_definition                                34     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.impl&__0.defa...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.impl&__0.set_...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.impl&__0.defa...        33     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.impl&__4.set_...        33     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role....        33     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__GetRe...        33     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        33     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role....        33     2     2     2     2
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.impl&__4.set_...        33     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        33     0     0     0     0
mariposa_qid_107                                                                      33
- [root]                                                                              31     4     4     4     4
- user_fluent_controller__fluent_controller__fluentbit__proof__helper_invaria...       2     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.volume.impl&__2.defa...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.impl&__2.defa...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.GetRespon...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIRespon...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.impl&__0.set_...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.GetRespon...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.impl&__4.defa...        33     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.impl&__4.defa...        33     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        33     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__APIRe...        33     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__label_selector__L...        32     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.service.ServiceView....        32     0     0     0     0
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...        32     0     0     0     0
internal_fluent_controller__fluent_controller__fluentbit__trusted__step__Su...        32     8     8     8     8
internal_fluent_controller!kubernetes_cluster.spec.network.types.NetworkSta...        31     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        31     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        31     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__api_server__types__Ap...        31     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.network.types.NetworkSta...        30     0     0     0     0
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...        30     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        30     0     0     0     0
mariposa_qid_106                                                                      30     1     2     1     2
internal_vstd__map__Map<fluent_controller!kubernetes_api_objects.spec.commo...        30     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.daemon_set.DaemonSet...        30     0     0     0     0
internal_fluent_controller!state_machine.action.ActionResult./Disabled_cons...        29     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        28     5     5     5     5
internal_crate__tuple__0_unbox_axiom_definition                                       27     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        27     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__cluster__Cluster_unbo...        27     3     3     3     3
internal_crate__tuple__0_has_type_always_definition                                   27     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__volume__EmptyDirV...        26     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__volume__EmptyDirV...        26     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__volume__Projected...        26     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__volume__DownwardA...        26     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        26     2     2     2     2
internal_fluent_controller!kubernetes_api_objects.spec.volume.ProjectedVolu...        26     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__cluster_state_machine...        26     1     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.service.ServiceView....        26     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.EmptyDirVolum...        26     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__volume__ConfigMap...        26     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.DownwardAPIVo...        26     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.service.ServiceView....        26     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__volume__Projected...        26     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.role_binding.Subject...        26     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__volume__DownwardA...        26     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        26     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__volume__ConfigMap...        26     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.volume.ConfigMapVolu...        26     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.role_binding.Subject...        25     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__api_method__APIRe...        25     3     3     3     3
internal_fluent_controller__kubernetes_api_objects__spec__api_method__GetRe...        25     0     0     0     0
mariposa_qid_64                                                                       25     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.api_method.GetRespon...        25     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster.Cluster./Cluster...        24     0     0     0     0
mariposa_qid_104                                                                      24     3     3     3     3
user_vstd__map__axiom_map_empty_3                                                     24     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        24     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        24     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        23     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.api_method.APIRespon...        23     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        23     0     0     0     0
internal_fluent_controller__kubernetes_cluster__spec__controller__types__Co...        23     0     0     0     0
mariposa_qid_180                                                                      23     1     1     1     1
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        23     0     0     0     0
mariposa_qid_99                                                                       22     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.owner_reference.Owne...        22     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__service__ServiceS...        22     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        22     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__common__Kind_has_...        22     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        22     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.service.ServiceView....        22     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__owner_reference__...        22     0     0     0     0
internal_fluent_controller__kubernetes_api_objects__spec__common__Kind_unbo...        22     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        22     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.and.?_pre_post_defi...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        21     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        21     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        21     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
mariposa_qid_198                                                                      21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.pod_template_spec.Po...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!temporal_logic.defs.impl&__1.and.?_definition              21     2     2     2     2
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.impl&__4.is_get_...        21     2     2     2     2
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.controller.types.Control...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.St...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        21     0     0     0     0
mariposa_qid_211                                                                      20
- [root]                                                                               9     1     1     1     1
- user_fluent_controller__kubernetes_cluster__spec__cluster__Cluster__key_of_...      11     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.resource.ResourceVie...        20     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.servi...        20     3     3     3     3
internal_fluent_controller__kubernetes_api_objects__spec__role_binding__Sub...        20     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        20     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        20     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.servi...        20     0     0     0     0
mariposa_qid_179                                                                      20     1     1     1     1
internal_fluent_controller__fluent_controller__fluentbit__trusted__spec_typ...        20     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        20     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...        20     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.model.resource.servi...        20     2     2     2     2
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...        20     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.servi...        20     0     0     0     0
mariposa_qid_86                                                                       19     2     3     2     3
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...        19     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...        19     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...        19     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.servi...        19     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.object_meta.impl&__0...        19     0     0     0     0
mariposa_qid_234                                                                      19     2     2     2     2
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role_...        19     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.servi...        19     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role_...        19     2     2     2     2
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role_...        18     2     2     2     2
mariposa_qid_153                                                                      18     2     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.trusted.spec_types.F...        18     0     0     0     0
internal_vstd!multiset.impl&__0.remove.?_definition                                   18     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.daemon_set.DaemonSet...        18     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageOps./Mess...        18     1     1     1     1
internal_fluent_controller!fluent_controller.fluentbit.model.resource.role_...        18     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.MessageOps./Mess...        18     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.service.ServiceView....        18     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.message.received_msg_des...        18     0     0     0     0
internal_vstd!multiset.impl&__0.remove.?_pre_post_definition                          18     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.daemon_set.DaemonSet...        18     0     0     0     0
internal_vstd!multiset.impl&__0.sub.?_pre_post_definition                             18     0     0     0     0
internal_fluent_controller!kubernetes_api_objects.spec.role_binding.RoleBin...        17     0     0     0     0
mariposa_qid_170                                                                      17     1     1     1     1
internal_fluent_controller!kubernetes_api_objects.spec.role_binding.RoleBin...        17     0     0     0     0
internal_fluent_controller!kubernetes_cluster.spec.cluster_state_machine.im...        17     1     1     1     1
internal_vstd!map.impl&__0.remove.?_pre_post_definition                               17     0     0     0     0
internal_vstd!seq.Seq.add.?_pre_post_definition                                       17     0     0     0     0
internal_fluent_controller!fluent_controller.fluentbit.model.resource.daemo...        16     0     0     0     0
