base name:
mimalloc--queues__page_queue_push_back.smt2

query path:
dbg/mimalloc--queues__page_queue_push_back.smt2/orig.smt2

trace path:
dbg/mimalloc--queues__page_queue_push_back.smt2/traces/shuffle.13944507908460441051

10128 unknown

verus procedure:
Function-Def lib::queues::page_queue_push_back
verus-mimalloc/queues.rs:402

traced instantiations:
QID                                                                                  T    P0    P1    P2    P3
internal_lib!linked_list.StuffAgree.x_token_data./x_token_data/instance_acc...     379     0     0     0     0
internal_lib!linked_list.impl&__8.is_empty.?_definition                            379     0     0     0     0
internal_lib__linked_list__StuffAgree__x_token_data_box_axiom_definition           379     0     0     0     0
internal_lib!types.Page./Page/xthread_free_accessor_definition                     379     0     0     0     0
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits/insta...     379     0     0     0     0
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits/atomi...     379     0     0     0     0
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits/emp_i...     379     0     0     0     0
internal_lib__linked_list__ThreadLLWithDelayBits_box_axiom_definition              379     0     0     0     0
internal_lib!linked_list.StuffAgree.x_token_data./x_token_data/value_access...     379     0     0     0     0
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits/emp_a...     379     0     0     0     0
internal_lib__linked_list__StuffAgree__x_box_axiom_definition                      379     0     0     0     0
internal_lib!linked_list.StuffAgree.impl&__4.view.?_pre_post_definition            379     0     0     0     0
internal_lib!types.impl&__6.wf.?_definition                                        378    11    12    11    10
internal_lib__types__PageQueue_unbox_axiom_definition                              375     0     0     0     0
internal_lib!types.PageInner./PageInner/used_invariant_definition                  372     0     0     0     0
internal_lib__tokens__PageState_unbox_axiom_definition                             371     6     5     4     6
internal_lib!types.page_organization_matches_token_page.?_definition               370    12    12    11    12
internal_lib!tokens.PageState./PageState/block_size_accessor_definition            367     0     0     0     0
internal_lib!types.PageQueue./PageQueue/block_size_invariant_definition            365     2     2     2     2
prelude_box_unbox_uint                                                             364     6     6     6     6
prelude_unbox_uint                                                                 364     0     0     0     0
internal_lib__tokens__PageState_box_axiom_definition                               363     0     0     0     0
internal_lib__types__PageSharedAccess_has_type_always_definition                   362     0     0     0     0
internal_lib__types__PageSharedAccess_unbox_axiom_definition                       361     9     8     9     9
internal_lib!types.PageInner./PageInner/local_free_accessor_definition             360     3     3     3     3
internal_vstd__map__Map<lib!tokens.PageId./lib!types.PageLocalAccess.>_has_...     360     2     2     2     2
internal_lib!tokens.PageState./PageState/shared_access_accessor_definition         358     6     6     7     7
internal_tuple__4./tuple__4/3_invariant_definition                                 356     0     0     0     0
internal_tuple__4./tuple__4/2_invariant_definition                                 356     0     0     0     0
internal_tuple__4./tuple__4/1_invariant_definition                                 356     1     1     1     1
internal_tuple__4./tuple__4/0_invariant_definition                                 356     1     1     1     0
internal_lib!bin_sizes.size_of_bin.?_pre_post_definition                           352     0     0     0     1
internal_lib!types.impl&__0.wf.?_definition                                        351     4     5     5     6
internal_lib__types__Page_unbox_axiom_definition                                   343     4     4     4     4
internal_lib!tokens.PageState./PageState/offset_accessor_definition                340     6     6     7     8
internal_lib__page_organization__DlistEntry_box_axiom_definition                   340    10    10    10    10
user_vstd__map__axiom_map_insert_same_78                                           339    12    14    13    12
internal_lib!tokens.PageState./PageState/block_size_invariant_definition           339     0     0     0     0
internal_lib!tokens.PageState./PageState/is_enabled_accessor_definition            337     0     0     0     0
internal_lib!types.wf_reserved.?_definition                                        334     0     0     0     0
internal_lib__types__SegmentHeaderMain2_unbox_axiom_definition                     331     0     0     0     0
internal_lib__types__SegmentHeaderMain2_box_axiom_definition                       331     0     0     0     0
internal_lib!types.impl&__5.wf.?_definition                                        329     7     6     5     6
internal_lib!types.SegmentHeaderMain2./SegmentHeaderMain2/used_invariant_de...     328     0     0     0     0
internal_lib__linked_list__StuffAgree__Instance_unbox_axiom_definition             323     0     0     0     0
internal_lib__linked_list__StuffAgree__Instance_has_type_always_definition         323     0     0     0     0
internal_lib__linked_list__StuffAgree__Instance_box_axiom_definition               323     0     0     0     0
internal_lib!types.Page./Page/xthread_free_invariant_definition                    323     0     0     0     1
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits_const...     323     0     0     0     0
internal_lib!linked_list.ThreadLLWithDelayBits./ThreadLLWithDelayBits/atomi...     323     0     0     0     1
internal_lib__linked_list__ThreadLLWithDelayBits_unbox_axiom_definition            323     0     0     0     0
internal_lib!atomic_ghost_modified.AtomicU64./AtomicU64_constructor_definit...     319     0     0     0     0
internal_lib__atomic_ghost_modified__AtomicU64_unbox_axiom_definition              319     0     0     0     0
internal_lib!types.SegmentHeader./SegmentHeader/segment_id_invariant_defini...     319     0     0     0     0
internal_lib!types.impl&__4.wf.?_definition                                        319     8     7     6     7
internal_lib!atomic_ghost_modified.AtomicU64./AtomicU64/atomic_inv_invarian...     319     0     0     0     0
internal_lib!types.SegmentHeader./SegmentHeader/thread_id_invariant_definit...     319     0     0     0     0
internal_lib__types__SegmentHeader_unbox_axiom_definition                          319     0     0     0     0
internal_lib!types.impl&__2.wf.?_definition                                        318     6     6     6     6
internal_lib!types.Page./Page/xheap_accessor_definition                            318     7     7     7     7
internal_lib!tokens.PageState./PageState/num_blocks_accessor_definition            318     4     0     0     4
internal_lib__types__AtomicHeapPtr_box_axiom_definition                            318     7     7     7     7
internal_lib!linked_list.impl&__8.block_size.?_pre_post_definition                 317     0     0     0     0
internal_lib!types.BoolAgree.x_token_data./x_token_data/instance_accessor_d...     317     0     0     0     0
internal_lib!types.AtomicHeapPtr./AtomicHeapPtr/instance_accessor_definitio...     317     0     0     0     0
internal_lib!types.AtomicHeapPtr./AtomicHeapPtr/emp_accessor_definition            317     0     0     0     0
internal_lib!linked_list.BlockSizePageId./BlockSizePageId/page_id_accessor_...     317     0     0     0     0
internal_lib__types__BoolAgree__x_box_axiom_definition                             317     0     0     0     0
internal_lib!linked_list.impl&__8.block_size.?_definition                          317     0     0     0     0
internal_lib!types.AtomicHeapPtr./AtomicHeapPtr/emp_inst_accessor_definitio...     317     0     0     0     0
internal_lib!types.AtomicHeapPtr./AtomicHeapPtr/atomic_accessor_definition         317     0     0     0     0
internal_lib!linked_list.BlockSizePageId./BlockSizePageId/block_size_access...     317     0     0     0     0
internal_lib!linked_list.impl&__8.page_id.?_pre_post_definition                    317     0     0     0     0
internal_lib!types.impl&__3.is_empty.?_definition                                  317     0     0     0     0
internal_lib!linked_list.impl&__8.page_id.?_definition                             317     0     0     0     0
internal_lib!types.BoolAgree.x_token_data./x_token_data/value_accessor_defi...     317     0     0     0     0
internal_lib__types__BoolAgree__x_token_data_box_axiom_definition                  317     0     0     0     0
internal_lib!types.AtomicHeapPtr./AtomicHeapPtr/page_id_accessor_definition        317     7     7     7     7
user_vstd__map__axiom_map_remove_domain_80                                         314     6     6     6     6
internal_lib!tokens.PageState./PageState/num_blocks_invariant_definition           314     0     0     0     0
internal_tuple__4./tuple__4_constructor_definition                                 311     0     0     0     0
internal_vstd__seq__Seq<lib!tokens.PageId.>_unbox_axiom_definition                 308     1     1     1     1
internal_lib__types__SegmentHeaderMain_box_axiom_definition                        306     0     0     0     0
internal_lib__types__SegmentHeaderMain_unbox_axiom_definition                      306     0     0     0     0
internal_vstd__cell__PointsTo<vstd!ptr.PPtr<lib!types.Page.>.>_has_type_alw...     299     0     0     0     0
internal_lib!linked_list.StuffAgree.x_token_data./x_token_data_constructor_...     299     0     0     0     0
internal_lib__page_organization__DlistHeader_unbox_axiom_definition                293     0     0     0     0
internal_lib__page_organization__DlistHeader_box_axiom_definition                  293     2     2     2     2
internal_lib!page_organization.PageOrg.impl&__4.ll_inv_valid_used.?_definit...     280
- [root]                                                                            22     2     2     2     2
- user_lib__page_organization__PageOrg__State__ll_inv_valid_used_141               258     5     5     5     5
internal_lib!linked_list.BlockSizePageId./BlockSizePageId_constructor_defin...     279     0     0     0     0
internal_lib__types__AtomicHeapPtr_unbox_axiom_definition                          278     0     0     0     0
internal_lib!types.Page./Page/xheap_invariant_definition                           278     2     2     2     1
internal_lib__types__BoolAgree__x_unbox_axiom_definition                           277     0     0     0     0
internal_lib__types__BoolAgree__Instance_unbox_axiom_definition                    277     0     0     0     0
internal_crate__tuple__4_unbox_axiom_definition                                    277     0     0     0     0
internal_lib!types.AtomicHeapPtr./AtomicHeapPtr/page_id_invariant_definitio...     277     0     0     0     0
internal_lib!types.AtomicHeapPtr./AtomicHeapPtr/atomic_invariant_definition        277     2     2     2     1
internal_lib!page_organization.DlistHeader./DlistHeader/last_invariant_defi...     276     5     5     5     5
internal_lib__types__BoolAgree__Instance_has_type_always_definition                275     0     0     0     0
internal_lib__types__BoolAgree__Instance_box_axiom_definition                      275     0     0     0     0
internal_lib__types__BoolAgree__x_has_type_always_definition                       275     0     0     0     0
internal_vstd!map.impl&__0.insert.?_pre_post_definition                            272     6     7     7     6
internal_lib__linked_list__StuffAgree__x_token_data_unbox_axiom_definition         271     0     0     0     0
internal_lib!linked_list.StuffAgree.x_token_data./x_token_data/value_invari...     271     0     0     0     0
internal_lib__linked_list__BlockSizePageId_unbox_axiom_definition                  271     0     0     0     0
internal_lib__linked_list__BlockSizePageId_box_axiom_definition                    271     0     0     0     0
internal_lib__page_organization__DlistEntry_unbox_axiom_definition                 267     0     0     0     0
internal_vstd__cell__PointsTo<vstd!ptr.PPtr<lib!types.Page.>.>_unbox_axiom_...     264     0     0     0     0
internal_lib!linked_list.BlockSizePageId./BlockSizePageId/page_id_invariant...     263     0     0     0     0
internal_lib!linked_list.BlockSizePageId./BlockSizePageId/block_size_invari...     263     0     0     0     0
internal_vstd__seq__Seq<lib!page_organization.DlistHeader.>_unbox_axiom_def...     262     3     3     3     3
prelude_fuel_defaults                                                              256    69    69    69    70
internal_vstd!set.impl&__0.remove.?_pre_post_definition                            256     0     0     0     0
user_vstd__set__axiom_set_remove_insert_93                                         256     6     6     6     6
internal_lib!page_organization.valid_ll.?_definition                               255
- [root]                                                                           255     5     5     5     5
- user_lib__page_organization__valid_ll_139                                          0     0     0     0     0
internal_vstd__seq__Seq<lib!tokens.PageId.>_has_type_always_definition             241     0     0     0     0
prelude_u_clip                                                                     238     2     2     2     2
internal_lib!page_organization.DlistHeader./DlistHeader/first_invariant_def...     236     5     5     5     5
internal_vstd__map__Map<lib!tokens.PageId./lib!types.PageLocalAccess.>_unbo...     228     5     7     6     5
internal_vstd__map__Map<lib!tokens.PageId./lib!page_organization.PageData.>...     225     5     5     5     5
user_vstd__seq__axiom_seq_update_different_57                                      221    26    25    26    26
internal_ens__vstd!ptr.impl&__10.borrow._definition                                219    11    11    11    11
internal_lib!page_organization.DlistHeader./DlistHeader/last_accessor_defin...     212     7     8     7     8
user_vstd__set__axiom_set_insert_same_90                                           205     7     8     8     7
internal_vstd__cell__CellId_box_axiom_definition                                   204     9     9     9     9
internal_ens__vstd!cell.impl&__3.put._definition                                   199     5     5     5     5
internal_ens__vstd!cell.impl&__3.take._definition                                  199     8     8     8     8
internal_vstd__cell__PointsTo<lib!types.PageInner.>_has_type_always_definit...     184     9    10     8     9
internal_lib!page_organization.PageOrg.impl&__4.valid_used_page.?_definitio...     183     2     2     2     2
internal_lib!types.HeapLocalAccess./HeapLocalAccess_constructor_definition         181     0     0     0     0
internal_lib!page_organization.DlistEntry./DlistEntry/next_accessor_definit...     180     2     2     2     2
internal_vstd__seq__Seq<lib!tokens.PageId.>_box_axiom_definition                   177     0     0     0     0
internal_lib!page_organization.DlistEntry./DlistEntry/next_invariant_defini...     170     0     0     0     0
internal_lib__types__HeapLocalAccess_box_axiom_definition                          166     7     7     7     8
internal_ens__lib!tokens.Mim.impl&__16.thread_local_state_guards_page._defi...     165     5     5     5     5
internal_lib!page_organization.DlistEntry./DlistEntry/prev_invariant_defini...     162     2     2     2     2
internal_lib!types.HeapLocalAccess./HeapLocalAccess/pages_free_direct_acces...     162     4     4     4     4
internal_lib!types.HeapLocalAccess./HeapLocalAccess/pages_accessor_definiti...     162     6     6     6     7
internal_lib!page_organization.DlistHeader./DlistHeader/first_accessor_defi...     160     8     9     8     9
internal_lib__tokens__HeapId_box_axiom_definition                                  160     2     2     2     2
internal_lib!page_organization.DlistEntry./DlistEntry/prev_accessor_definit...     157     2     2     2     2
internal_vstd__seq__Seq<lib!page_organization.DlistHeader.>_has_type_always...     152     2     2     2     2
internal_lib!types.HeapLocalAccess./HeapLocalAccess/page_count_accessor_def...     149     3     3     3     4
internal_vstd__cell__PointsTo<lib!types.PageInner.>_unbox_axiom_definition         148     0     0     0     0
internal_ens__vstd!map.impl&__0.tracked_remove._definition                         147     5     5     5     5
internal_lib!types.HeapLocalAccess./HeapLocalAccess/pages_invariant_definit...     146     1     1     1     1
internal_lib!types.HeapLocalAccess./HeapLocalAccess/pages_free_direct_invar...     146     2     2     2     2
internal_ens__vstd!map.impl&__0.tracked_insert._definition                         145     6     5     5     6
internal_lib__types__HeapLocalAccess_unbox_axiom_definition                        145     0     0     0     0
internal_vstd!view.View.view.?_pre_post_definition                                 144     6     6     6     6
internal_lib!types.HeapLocalAccess./HeapLocalAccess/page_retired_max_access...     137     4     4     4     5
internal_lib!types.HeapLocalAccess./HeapLocalAccess/page_retired_min_access...     137     4     4     4     5
internal_vstd__map__Map<lib!tokens.PageId./lib!types.PageSharedAccess.>_box...     136     4     4     4     4
internal_ens__vstd!ptr.impl&__10.to_usize._definition                              132     3     3     3     3
user_vstd__seq__axiom_seq_update_len_55                                            131     2     2     2     2
internal_crate__fun__1_constructor_definition                                      126
- [root]                                                                           126     0     0     0     0
- internal_crate__fun__1_constructor_inner_definition                                0     0     0     0     0
internal_crate__fun__1_unbox_axiom_definition                                      126     0     0     0     0
internal_crate__fun__1_apply_definition                                            126     0     0     0     0
internal_lib!types.impl&__21.wf.?_definition                                       124     1     1     1     1
internal_vstd__map__Map<lib!tokens.PageId./lib!page_organization.PageData.>...     123     3     3     3     3
mariposa_qid_24                                                                    118     0     0     0     0
internal_lib!types.impl&__21.is_used_primary.?_definition                          116     9     9     9     9
internal_vstd__map__Map<lib!tokens.PageId./lib!page_organization.PageData.>...     113     5     5     5     5
internal_lib!page_organization.is_unused_header.?_definition                       110     0     0     0     0
internal_lib!flags.impl&__0.has_aligned.?_definition                               108     0     0     0     0
internal_lib__page_organization__PageOrg__State_box_axiom_definition               108     7     7     7     7
internal_lib__tokens__HeapId_unbox_axiom_definition                                102     0     0     0     0
internal_lib!tokens.HeapId./HeapId_constructor_definition                          101     0     0     0     0
internal_vstd__cell__PointsTo<usize.>_box_axiom_definition                          99     7     7     7     7
internal_vstd!map.impl&__0.remove.?_pre_post_definition                             98     3     4     3     3
internal_lib__tokens__Mim__thread_local_state_box_axiom_definition                  96     3     3     3     3
internal_lib!page_organization.PageOrg.State./State_constructor_definition          95     0     0     0     0
internal_lib!types.impl&__21.page_reserved.?_definition                             92    10    10    10    10
internal_vstd__seq__Seq<lib!types.PageQueue.>_has_type_always_definition            92     0     0     0     0
internal_vstd__seq__Seq<lib!types.PageQueue.>_box_axiom_definition                  92     0     0     0     0
internal_lib!types.impl&__21.page_capacity.?_definition                             90    10    10    10    10
internal_vstd!seq.Seq.update.?_pre_post_definition                                  88     2     2     2     2
internal_vstd__map__Map<lib!tokens.SegmentId./lib!types.SegmentLocalAccess....      85     3     3     3     3
internal_req__vstd!map.impl&__0.tracked_remove._definition                          84     5     5     5     5
internal_ens__lib!page_organization.PageOrg.impl&__4.preserved_by_into_used...      81     3     3     3     2
internal_lib__tokens__Mim__Instance_box_axiom_definition                            72     3     3     3     3
internal_lib!types.impl&__0.zeroed_except_block_size.?_definition                   70     0     0     0     0
internal_lib!types.impl&__6.wf_unused.?_definition                                  64     4     4     4     4
internal_lib__tokens__TldId_box_axiom_definition                                    64     2     2     2     2
internal_lib!types.impl&__5.wf_unused.?_definition                                  61     0     0     0     0
internal_vstd__ptr__PointsTo<lib!types.Tld.>_box_axiom_definition                   60     2     2     2     2
internal_ens__lib!queues.holds_on_present_value._definition                         60
- [root]                                                                            60     1     1     1     1
- user_lib__queues__holds_on_present_value_174                                       0     1     1     1     1
mariposa_qid_25                                                                     59     0     0     0     0
internal_lib!types.impl&__4.wf_unused.?_definition                                  59     0     0     0     0
internal_vstd__seq__Seq<lib!types.PageQueue.>_unbox_axiom_definition                56     3     3     3     3
internal_lib!types.HeapSharedAccess./HeapSharedAccess/points_to_accessor_de...      56     2     2     2     2
internal_lib__tokens__Mim__my_inst_box_axiom_definition                             56     2     2     2     2
internal_lib!types.Heap./Heap/pages_accessor_definition                             56     2     2     2     2
internal_lib__tokens__Mim__thread_checked_state_box_axiom_definition                56     2     2     2     2
internal_lib__types__Heap_box_axiom_definition                                      56     2     2     2     2
internal_lib__types__HeapSharedAccess_box_axiom_definition                          56     2     2     2     2
internal_lib!types.PageInner./PageInner/flags0_accessor_definition                  54     0     0     0     0
internal_ens__vstd!array.array_index_get._definition                                54     2     2     2     2
internal_lib!types.PageInner./PageInner/flags2_invariant_definition                 54     0     0     0     0
internal_lib!types.PageInner./PageInner/flags2_accessor_definition                  54     0     0     0     0
internal_vstd__seq__Seq<lib!page_organization.DlistHeader.>_box_axiom_defin...      54     0     0     0     0
internal_ens__lib!flags.impl&__0.set_in_full._definition                            54     2     2     2     2
internal_lib!types.PageInner./PageInner/flags0_invariant_definition                 54     0     0     0     0
internal_ens__vstd!array.impl&__3.set._definition                                   54     2     2     2     2
internal_ens__lib!tokens.Mim.impl&__16.thread_local_state_guards_heap._defi...      54     1     1     1     1
internal_lib__thread__IsThread_box_axiom_definition                                 52     2     2     2     2
internal_lib__tokens__Mim__thread_local_state_token_data_box_axiom_definiti...      51     4     4     4     5
internal_req__lib!os_mem_util.preserves_mem_chunk_good._definition                  51
- [root]                                                                            51     2     2     2     2
- user_lib__os_mem_util__preserves_mem_chunk_good_172                                0     0     0     0     0
- user_lib__os_mem_util__preserves_mem_chunk_good_170                                0     0     0     0     0
- user_lib__os_mem_util__preserves_mem_chunk_good_169                                0     0     0     0     0
- user_lib__os_mem_util__preserves_mem_chunk_good_171                                0     0     0     0     0
- user_lib__os_mem_util__preserves_mem_chunk_good_168                                0     0     0     0     0
internal_lib!tokens.Mim.impl&__6.view.?_pre_post_definition                         51     0     0     0     0
user_vstd__seq__axiom_seq_update_same_56                                            49     7     7     7     7
internal_lib!page_organization.PageOrg.State./State/used_dlist_headers_acce...      47     3     3     3     3
internal_lib!tokens.Mim.thread_local_state_token_data./thread_local_state_t...      47     4     4     4     4
internal_lib__tokens__ThreadState_box_axiom_definition                              47     4     4     4     4
internal_lib!page_organization.PageOrg.State./State/popped_accessor_definit...      46     1     1     1     1
internal_lib__thread__ThreadId_box_axiom_definition                                 46     2     2     2     2
user_vstd__set__axiom_set_new_89                                                    45     0     0     0     0
internal_lib!page_organization.PageOrg.State./State/pages_accessor_definiti...      43     5     5     5     5
internal_lib!types.PagePtr./PagePtr_constructor_definition                          42     0     0     0     0
internal_req__vstd!cell.impl&__3.take._definition                                   38     6     6     6     6
user_vstd__set__axiom_set_remove_same_92                                            37     0     0     0     0
internal_lib!types.PageFullAccess./PageFullAccess/s_accessor_definition             37     3     3     3     3
internal_lib__types__PageFullAccess_unbox_axiom_definition                          37     0     0     0     0
internal_lib!types.local_page_count_update.?_definition                             36     2     2     2     2
internal_ens__lib!types.impl&__24.get_page_count._definition                        36     0     0     0     0
internal_vstd__cell__PointsTo<lib!types.SegmentHeaderMain.>_has_type_always...      36     0     0     0     0
internal_vstd!std_specs.num.usize_specs.wrapping_add.?_definition                   36     0     0     0     0
internal_vstd!std_specs.num.usize_specs.wrapping_add.?_pre_post_definition          36     0     0     0     0
internal_ens__core!num.impl&__11.wrapping_add._definition                           36     1     1     1     1
internal_vstd__cell__PointsTo<lib!types.SegmentHeaderMain.>_unbox_axiom_def...      36     0     0     0     0
internal_ens__vstd!ptr.impl&__10.from_usize._definition                             36     1     1     1     1
internal_ens__lib!types.impl&__24.set_page_count._definition                        36     2     2     2     2
internal_lib!tokens.ThreadState./ThreadState/pages_accessor_definition              35     2     2     2     2
internal_vstd__map__Map<lib!tokens.PageId./lib!tokens.PageState.>_box_axiom...      35     0     0     0     0
internal_lib__types__PageFullAccess_has_type_always_definition                      34     0     0     0     0
internal_lib__types__PageFullAccess_box_axiom_definition                            34     0     0     0     0
internal_lib!types.impl&__21.page_count.?_definition                                34    10    10    10    10
internal_vstd__cell__PointsTo<u32.>_unbox_axiom_definition                          33     0     0     0     0
internal_vstd__cell__PointsTo<u32.>_has_type_always_definition                      33     4     4     4     4
internal_vstd__cell__PointsTo<lib!types.SegmentHeaderMain2.>_unbox_axiom_de...      30     0     0     0     0
internal_vstd__cell__PointsTo<lib!types.SegmentHeaderMain2.>_has_type_alway...      30     0     0     0     0
internal_vstd__ptr__PointsTo<lib!types.Page.>_unbox_axiom_definition                29     0     0     0     0
internal_vstd__ptr__PointsTo<lib!types.Page.>_has_type_always_definition            29     6     6     6     6
internal_vstd__map__Map<int./u8.>_unbox_axiom_definition                            28     0     0     0     0
internal_vstd__map__Map<int./lib!os_mem.OsMem.>_unbox_axiom_definition              28     0     0     0     0
internal_lib__page_organization__PageOrg__State_unbox_axiom_definition              28     0     0     0     0
internal_vstd__map__Map<int./u8.>_has_type_always_definition                        28     0     0     0     0
internal_lib!page_organization.PageOrg.State./State/popped_invariant_defini...      28     1     1     1     1
internal_vstd__ptr__PointsTo<lib!types.SegmentHeader.>_unbox_axiom_definiti...      28     0     0     0     0
internal_lib__linked_list__LL_has_type_always_definition                            28     0     0     0     0
internal_vstd__map__Map<int./lib!os_mem.OsMem.>_has_type_always_definition          28     0     0     0     0
internal_vstd__ptr__PointsTo<lib!types.SegmentHeader.>_has_type_always_defi...      28     0     0     0     0
internal_lib__linked_list__LL_unbox_axiom_definition                                27     0     0     0     0
internal_lib!types.impl&__18.wf.?_definition                                        27     3     3     3     3
internal_lib!page_organization.PageOrg.State./State/unused_dlist_headers_ac...      26     0     0     0     0
internal_lib!types.Heap./Heap_constructor_definition                                25     0     0     0     0
internal_lib!page_organization.PageOrg.impl&__4.invariant.?_definition              25     2     2     2     2
internal_lib__page_organization__Popped_box_axiom_definition                        25     1     1     1     1
internal_vstd__seq__Seq<vstd!seq.Seq<lib!tokens.PageId.>.>_box_axiom_defini...      24     0     0     0     0
internal_lib__types__PagePtr_box_axiom_definition                                   24     5     5     5     5
internal_lib!types.PagePtr./PagePtr/page_ptr_accessor_definition                    24     3     3     3     3
internal_lib!types.PagePtr./PagePtr/page_id_accessor_definition                     23     5     5     5     5
internal_lib!page_organization.PageOrg.impl&__4.popped_basics.?_definition          22
- [root]                                                                            22     1     1     1     1
- user_lib__page_organization__PageOrg__State__popped_basics_132                     0     0     0     0     0
internal_lib!page_organization.PageOrg.impl&__4.inv_ready.?_definition              22
- [root]                                                                            22     0     0     0     0
- user_lib__page_organization__PageOrg__State__inv_ready_136                         0     0     0     0     0
internal_lib!page_organization.PageOrg.impl&__4.ll_inv_valid_unused2.?_defi...      22
- [root]                                                                            22     0     0     0     0
- user_lib__page_organization__PageOrg__State__ll_inv_valid_unused2_143              0     0     0     0     0
- user_lib__page_organization__PageOrg__State__ll_inv_valid_unused2_142              0     0     0     0     0
internal_lib!page_organization.PageOrg.impl&__4.inv_very_unready.?_definiti...      22
- [root]                                                                            22     0     0     0     0
- user_lib__page_organization__PageOrg__State__inv_very_unready_135                  0     0     0     0     0
internal_lib!page_organization.PageOrg.State./State/used_lists_accessor_def...      22     2     2     2     2
internal_lib!page_organization.PageOrg.State./State/segments_accessor_defin...      22     0     0     0     0
internal_lib!page_organization.PageOrg.impl&__4.inv_segment_creating.?_defi...      22
- [root]                                                                            22     0     0     0     0
- user_lib__page_organization__PageOrg__State__inv_segment_creating_134              0     0     0     0     0
internal_lib!page_organization.PageOrg.impl&__4.ll_inv_valid_unused.?_defin...      22
- [root]                                                                            22     0     0     0     0
- user_lib__page_organization__PageOrg__State__ll_inv_valid_unused_140               0     0     0     0     0
user_vstd__array__array_len_matches_n_69                                            22     0     0     0     0
internal_ens__lib!page_organization.PageOrg.take_step.into_used_list_back._...      22     3     3     3     3
internal_lib!page_organization.PageOrg.State./State/unused_lists_accessor_d...      22     0     0     0     0
internal_lib!page_organization.PageOrg.impl&__4.ll_basics.?_definition              22     2     2     2     2
internal_lib!types.impl&__21.block_size.?_definition                                22    10    10    10    10
internal_lib__linked_list__StuffAgree__x_unbox_axiom_definition                     22     0     0     0     0
internal_lib__linked_list__StuffAgree__x_has_type_always_definition                 22     0     0     0     0
internal_ens__lib!queues.heap_queue_first_update._definition                        21     2     2     2     2
internal_lib!page_organization.Popped./Used/1_accessor_definition                   21     1     1     1     1
internal_lib!page_organization.Popped./Used/0_invariant_definition                  21     0     0     0     0
internal_lib!page_organization.Popped./Used/0_accessor_definition                   21     1     1     1     1
internal_req__vstd!array.array_index_get._definition                                20     2     2     2     2
internal_lib!page_organization.PageOrg.impl&__4.into_used_list_back_strong....      20     3     3     3     3
internal_lib__tokens__Mim__Instance_has_type_always_definition                      19     0     0     0     0
prelude_eucdiv                                                                      18     0     0     0     0
prelude_div_unsigned_in_bounds                                                      18     0     0     0     0
internal_lib!types.impl&__21.wf_basic.?_definition                                  17     3     3     3     3
internal_lib!types.pages_free_direct_is_correct.?_definition                        17
- [root]                                                                             9     5     5     5     5
- user_lib__types__pages_free_direct_is_correct_148                                  8     3     3     3     3
internal_req__lib!queues.heap_queue_first_update._definition                        15
- [root]                                                                            15     2     2     2     2
- user_lib__queues__heap_queue_first_update_175                                      0     0     0     0     0
internal_req__lib!page_organization.PageOrg.impl&__4.preserved_by_into_used...      12     5     5     5     4
internal_lib__tokens__Mim__thread_checked_state_token_data_box_axiom_defini...      11     2     2     2     2
internal_lib!types.pages_free_direct_match.?_definition                             11     0     0     0     0
internal_req__vstd!ptr.impl&__10.borrow._definition                                 11     4     4     4     4
internal_lib__tokens__Mim__my_inst_token_data_box_axiom_definition                  11     2     2     2     2
internal_lib!tokens.Mim.impl&__15.view.?_pre_post_definition                        11     0     0     0     0
internal_lib!layout.is_tld_ptr.?_definition                                         10     0     0     0     0
internal_lib!types.common_preserves.?_definition                                    10     1     1     1     1
internal_req__vstd!cell.impl&__3.put._definition                                    10     6     6     6     6
internal_lib__tokens__HeapState_box_axiom_definition                                 9     1     1     1     1
internal_vstd__map__Map<lib!tokens.SegmentId./lib!tokens.SegmentState.>_box...       9     0     0     0     0
internal_lib!tokens.ThreadState./ThreadState/segments_accessor_definition            9     0     0     0     0
internal_lib!tokens.ThreadState./ThreadState/heap_accessor_definition                9     3     3     3     3
internal_lib__page_organization__Popped_unbox_axiom_definition                       9     2     2     2     2
internal_lib!types.page_organization_queues_match.?_definition                       8
- [root]                                                                             8     0     0     0     0
- user_lib__types__page_organization_queues_match_150                                0     0     0     0     0
- user_lib__types__page_organization_queues_match_151                                0     0     0     0     0
internal_vstd__cell__PointsTo<usize.>_has_type_always_definition                     8     0     0     0     0
internal_lib!page_organization.PageOrg.impl&__4.into_used_list_back.?_defin...       8     2     2     2     2
internal_lib!bin_sizes.smallest_bin_fitting_size.?_definition                        8     0     0     0     0
internal_vstd__cell__PointsTo<usize.>_unbox_axiom_definition                         8     0     0     0     0
internal_lib!thread.impl&__2.view.?_pre_post_definition                              7     0     0     0     0
internal_lib!tokens.Mim.thread_checked_state_token_data./thread_checked_sta...       7     2     2     2     2
internal_proj__vstd!view.View./V_assoc_type_impl_false_definition                    7     2     2     2     2
internal_req__lib!types.impl&__24.get_page_count._definition                         7     2     2     2     2
internal_lib!tokens.Mim.thread_local_state_token_data./thread_local_state_t...       7     0     0     0     0
